person_id,dbpedia_uri,last_name,suffix,first_name,middle_name,middle_initial,rank,bio,bio_source,narrative_link_1,narrative_link_2,added
517c59af-51f9-4b24-a7be-7f6636926484,,Olmstead,,Charles,Hart,H.,Colonel,"Commissioned as a major in the First Georgia, Olmstead was promoted to colonel in December 1861. He served through the bombardment of Fort Pulaski, in which he commanded the Confederate forces. Olmstead served through the defense of Charleston. He was transferred to the in the Army of Tennessee in 1864, with which he served as a brigade commander during the remainder of the Atlanta campaign and its siege. Finally, he led a regiment under Hood, until he was put in charge of a brigade at Franklin. He finished the war in command of the First Georgia Consolidated, under Johnston, against Sherman until Johnston was forced to surrender.","K. Singel, 02/14/2008 ; ABPP BATTLE SUMMARIES (1997) ; SIFAKIS, 1988",http://www.georgiaencyclopedia.org/nge/Article.jsp?id=h-610,http://www.nps.gov/seac/pulaski/0-introduction/index.htm,FALSE
117bf5ff-1db0-4b84-9a31-7f77ad69e8be,,Mitchell,,John,,K.,Commander,"At the battle of Forts Jackson and St. Philip Mitchell tried to stop the Union advance along the Mississippi River, he was unsuccessful. Most of the enemy force successfully passed the forts and continued on to New Orleans where Farragut accepted the city’s surrender.","K. Singel, 04/14/2008 ; ABPP BATTLE SUMMARIES (1997) ; SCHARF (1894)",,,FALSE
42311bdc-1b8d-4a72-aaf3-7faadb7227f2,,Brown,,Mary,,,,"Mary Brown was the second wife of abolitionist John Brown, who bore him thirteen children, accompanied him on his campaign in Kansas, and visited him in prison after his failed Harper Ferry Raid of 1859.","M. Nickels, 08/21/2007; http://www.nndb.com/people/724/000082478/",http://www.nndb.com/people/724/000082478/,,FALSE
10a2108a-97b6-4443-b672-7ff287420770,,Caldwell,,John,Curtis,C.,Brigadier General,"Caldwell mustered in as colonel of the 11th Maine Infantry in November 1861. He was quickly promoted to brigadier general in April 1862. He served in the Peninsula campaign in command of his brigade. Although absent at Antietam, he was wounded twice in the Battle of Fredericksburg, and again at the Battle of Chancellorsville. He commanded the II Corps temporarily at the battle of Gettysburg. However, in the following year, in March 1864, he was relieved of his duty with the Army of the Potomac. He mustered out in January 1866.","K. Singel, 02/27/2008 ; GENERALS IN BLUE (1992) ; http://aotw.org/ ; ABPP BATTLE SUMMARIES (1997)",http://aotw.org/officers.php?officer_id=16,,FALSE
653ec648-38c6-4ce7-8937-7ff593df6a43,,Hannon,,Moses,,W.,Lieutenant Colonel,"At the Battle of Athens in January 1864, Lieutenant Colonel Hannon and his cavalry brigade launched an assault on the town of Athens, Alabama. The Union garrison of 100 men fought them off after two hours. Hannon was forced to call for retreat.","K. Singel, 03/25/2008 ; ABPP BATTLE SUMMARIES (1997) ;  KENNEDY (1998)",,,FALSE
59f523b4-2fe6-4bad-92ec-803c00fe0244,,Banneker,,Benjamin,,,,"Benjamin Banneker was born on November 9, 1731, to a white woman and a slave whom she freed and married.  A scientist and mathematician, he was appointed by President Washington to a team of surveyors of the new capital in the District of Columbia.  In 1791 he published the first of a series of almanacs.  He enclosed a copy in a letter to Secretary of State Thomas Jefferson, arguing that African Americans were equal to other citizens and deserved full rights.  He died on October 9, 1806.","MNickels, 10/29/10, http://memory.loc.gov/ammem/today/nov09.html,  http://www.math.buffalo.edu/mad/special/banneker-benjamin.html (with letters of correction).",http://memory.loc.gov/ammem/today/nov09.html,,FALSE
22bbd2ee-7810-4916-a6c4-809b42a1d889,,Foster,,John,Watson,W.,Colonel,"Foster entered the Union army in 1861 as Major of the 25th Indiana Volunteers. He was quickly promoted to Lieutenant Colonel after the Battle of Fort Donelson. Then, after the battle of Shiloh, he was elected colonel of the 65th and 136th Indiana Infantry. He commanded a division of cavalry in the army of Ohio during the Kentucky and Tennessee campaigns. In September 1863, he commanded the Union forces at the Battle of Blountsville. He mustered out at the expiration of service in 1864.","K. Singel, 05/14/2008 ; ABPP BATTLE SUMMARIES (1997) ; GATES (1905) ; edited by J. Phillips, 8/19/2010.",http://books.google.com/books?id=pSoEAAAAYAAJ&pg=PA337-IA2&dq=Colonel+John+Watson+Foster&ei=aesqSIn6E4KijgHr7bWVDw&client=firefox-a,,FALSE
aa1614b8-da23-4624-a541-822e2a02f462,,Ewing,Jr.,Thomas,,,Brigadier General,"After fighting the admission of Kansas to the Union as a slave state, Ewing was elected the chief justice of the state supreme court in 1861. In the following year, he resigned from this position to join the army as a colonel of the 11th Kansas cavalry. His unit participated in the battles at Cane Hill and Prairie Grove in Arkansas before he was promoted to brigadier general in March 1863. He was assigned to the District of the Border, including Kansas. In 1864 when Confederate general Sterling Price led a raid into Missouri, he distinguished himself at the Battle of Pilot Knob and in the subsequent retreat. He resigned in February 1865. He was brevetted as a major general after the end of the war.","K. Singel, 03/10/2008 ; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997) ; http://www.kshs.org/research/collections/documents/personalpapers/findingaids/ewing.htm (accessed 18 Mar 2008) ; edited by J. Phillips, 8/22/2010.",http://skyways.lib.ks.us/genweb/archives/1912/e/ewing_thomas_jr.html,http://www.kancoll.org/khq/1976/76_2_taylor.htm,FALSE
a4496de9-3872-47d0-b348-82db2624026d,,Barton,,Clara,,,,"In 1861, Clara Barton was living in Washington, D.C., working at the U.S. Patent Office. When the 6th Massachusetts Regiment arrived in the city after the Baltimore Riots, she organized a relief program for the soldiers. In 1862, U.S. Surgeon General William A. Hammond granted her a general pass to travel with army ambulances. Throughout the Civil War, she followed army operations throughout Virginia and South Carolina. Following the war, Barton continued to serve the wounded of battle and dispossessed from natural disasters as the founder of American Red Cross. She died in 1912.","L. Thompson, 11/03/2008 ; http://www.civilwarhome.com/bartonbio.htm; edited by K. Singel, 08/14/2009, http://www.nps.gov/clba/ [accessed 14 Aug 2009]; Revised J. Frederick 8/21/10",http://www.nps.gov/clba/,,FALSE
488f8bc8-8cb9-4ad0-ab8f-82fd06799387,,Finegan,,Joseph,,,Brigadier General,"In April 1862, Finnegan was appointed as a  brigadier general. He commanded the District of Middle and East Florida until after the Battle of Olustee where he was nominally in charge. Then, he  was  transferred with a brigade of Florida troops to the Army of Northern Virginia in May 1864. He participated in the Battle of Cold Harbor and served with the Third Corps and the Army of Northern Virginia through the siege of Petersburg. On March 20, 1865 he was ordered to Florida, where he finished out the War.","K. Singel, 01/28/2008 ; GENERALS IN GRAY (1987) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/19/2010.",,,FALSE
b6e8d0d4-34af-4a5f-9009-82fda601381d,,Jackson,,Alfred,Eugene,E.,Brigadier General,"In 1861 Jackson enlisted with the rank of major as a quartermaster. He received the appointment of brigadier general in February 1863 and served in the Department of East Tennessee. However, it was his service at Telford's Depot in September 1863, which earned him the nickname ""Mudwall."" In November 1864, he was declared unfit for field service and finished the war in a staff position.","K. Singel, 02/06/2008 ; CONFEDERATE MILITARY HISTORY (1899) ; SIFAKIS (1988) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/22/2010.",http://www.bluegraymagazine.com/Files/mudwall%20jackson.pdf,,FALSE
716a36b9-d4d4-4925-b23c-8306d9c01a57,,Thompson,,Gideon,,W.,Colonel,"At Independence, Missouri in 1861, Thompson worked with Colonel J.T. Hughes to recruit the men from the state of Missouri. In August 1862, at Independence, they won a victory, however, Col. Hughes was killed. Although Thompson had been wounded in the same battle, he replaced his fallen comrade.","K. Singel, 03/05/2008 ; ABPP BATTLE SUMMARIES (1997)",,,FALSE
1de4ebc0-a883-4465-b738-8395dd0a9ab1,,Doyle,,James,,P.,,"James Doyle was a  pro-slavery settler who was killed, along with his two sons, during the Pottawatomie Massacre in Kansas.","M. Nickels, 08/21/2007; http://www.kancoll.org/",http://www.kancoll.org/books/cutler/franklin/franklin-co-p3.html#THE_POTTAWATOMIE_MASSACRE,http://skyways.lib.ks.us/genweb/archives/1912/p/pottawatomie_massacre.html,FALSE
299be1cc-da2b-4c43-a34a-83ed5402da13,,Boyd,,Belle,,,,"Belle Boyd of Martinsburg, WV served the Confederate forces in the Shenandoah Valley, making her one of the most famous spies for the South. She operated a hotel in Front Royal, providing valuable information to southerners. Betrayed by her lover, she was arrested in 1862 and held captive for a month. After some time in Europe, she began her voyage home. Her ship was captured and she fell in love with her captor, Captain Samuel Hardinge, who later married her. However, Hardinge later died in a Union prison for aiding and abetting the enemy – his wife.  Belle survived until 1900.","K.Singel, 06/26/2008 ; SIFAKIS (1988); Revised J. Frederick 8/21/10",http://www.wvculture.org/history/notewv/boyd.html,http://www.lkwdpl.org/wihohio/boyd-bel.htm,FALSE
0da843b7-f003-425e-a5e7-83f130cb9364,,Crittenden,,Thomas,Turpin,T.,Brigadier General,"In April 1861, Crittenden began his service as a captain in the 6th Indiana Infantry, although he was soon appointed colonel of this same unit. He participated in the battles of Philippi and Corrick's Ford in the campaign in western Virginia. Reassigned to Kentucky, his regiment was engaged in the second day at the Battle of Shiloh. Promoted to brigadier general, Crittenden was put in command of the post at Murfreesboro, Tennessee. The day after he took command, the post was captured by Union forces under Gen. Nathan B. Forrest. He was released in October 1862, but he saw no further service in the war due to his failure to protect his post.","K. Singel, 03/14/2008 ; ABPP BATTLE SUMMARIES (1997); GENERALS IN BLUE (1992) ; edited by J. Phillips, 8/19/2010.",,,FALSE
d8150818-7ad3-4c26-a65e-8441ad5028e6,,Brown,,Egbert,Benson,B.,Brigadier General,"In 1861, Brown was commissioned as lieutenant colonel of the 7th Missouri Infantry. In May 1862 he resigned this commission to become a brigadier general in the Missouri state militia. In January 1863 he commanded the defenses at Springfield, Missouri, where he was injured and lost the use of one arm. In 1864 he resisted guerilla raids and skirmishes in the District of Central Missouri. At the Battle of Westport, Missouri, he was relieved of command and arrested for failure to obey an order to attack. In January 1865, he took command of the District of Rolla, his last assignment of the war.","K. Singel, 02/21/2008 ; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/23/2010.",http://history.missouristate.edu/battle_of_springfield/brigader_general_egbert_brown.htm,,FALSE
d0448aad-c7ec-418b-ad15-845e7ada97b3,,Greene,,Colton,,,Colonel,"Active in the secessionist movements in his hometown of St. Louis, Missouri, in 1861, Greene worked with Governor Claiborne Jackson to promote the Southern cause.  He received a commission as a colonel. In the Spring of 1862, he took command of the Confederate 7th District in Missouri. He led a force at the Battle of Pea Ridge in March 1862. He later raised the 3rd Missouri Cavalry, of which he was appointed colonel. In June 1864, he commanded a division in a delay of the Union advance at Old River Lake, Arkansas. He continued to serve as the colonel of the 3rd Missouri Cavalry until the end of the war.","K. Singel, 02/14/2008 ; ABPP BATTLE SUMMARIES (1997) ; MORE GENERALS IN GRAY (1995) ; edited by J. Phillips, 8/23/2010.",http://www.pricecamp.org/greene.htm,,FALSE
b363cb89-a543-459a-9359-8465646298cc,,Montgomery,,James,,,,"He was a Free State immigrant who organized a military company.  Later, he was a colonel of the Third (later 10th) Kansas Infantry, the Second Regiment, South Carolina Colored Volunteers (34th USCT Infantry).  He fought with the Sixth Kansas State Militia during Price’s raids in 1864.","M. Nickels, 08/21/2007;http://www.kshs.org/ ; edited by J. Phillips, 8/22/2010.",http://www.kshs.org/places/capitol/representatives/montgomery_james.htm,,FALSE
ddc226ed-137e-4930-9dda-852500248152,,Jackson,,Elmer,,,,"Elmer Jackson was one of three black men murdered in the infamous Duluth Lynching on June 15, 1920.","A. Sirna, 09/08/2009, http://collections.mnhs.org/duluthlynchings/html/lynchings.htm [accessed 09/08/2009]",http://collections.mnhs.org/duluthlynchings/html/lynchings.htm,http://www.claytonjacksonmcghie.org/thestory.php,FALSE
c58415fa-4b82-4186-8298-853402cc0bb7,,Taylor,,Susie,King,K.,,,,,,FALSE
4d12adf0-e2a3-4c38-9918-853f9dfd46bf,,Dunham,,Cyrus,Livingston,L.,Colonel,"Dunham served in the Union Army as colonel of the 50th Indiana Infantry from 1861 to 1863. During his service, he commanded forces at the battle for Munfordville, Kentucky. He also served at the battle for Parker's Crossroads in Tennessee. After leaving the army, he resumed the practice of law in New Albany, Floyd County, Indiana. He was elected a member of the State House of Representatives in 1864, and again, in 1865.","K.Singel, 02/14/2008 ;ABPP BATTLE SUMMARIES (1997) ; http://bioguide.congress.gov/ (accessed 24 Mar 2008) ; edited by J. Phillips, 8/19/2010.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000540,,FALSE
862c24e1-e6e0-4349-b796-8568994296f3,,Jenkins,,Albert,,G.,Brigadier General,"In April 1861, Jenkins resigned his seat in Congress to enlist in the Confederate cavalry forces.  In 1862 he was given the rank of brigadier general. On May 9, 1864, he was wounded in the Battle of Cloyd's Mountain, near Dublin, Virginia, and died May 21, 1864.","K. Singel, 01/28/2008 ; http://www.wvculture.org/ ; http://bioguide.congress.gov/ ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/21/2010.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000081,http://www.wvculture.org/HISTORY/journal_wvh/wvh8-1.html,FALSE
ce80fc18-1765-4e09-9333-858f7e9fdd6b,,Bradford,,William,,F.,Major,"At Fort Pillow, Tennessee, in April 1864, Bradford took command after the first-in-command fell during the siege of the fort. He refused to surrender to General Nathan B. Forrest and his Confederate forces. The Confederate army broke through into the fort. Following the Confederate breakthrough, the massacre of Union colored soldiers who defended the fort remains controversial today.","K. Singel, 03/21/2008 ; ABPP BATTTLE SUMMARIES (1997) ; http://www.tennessee.gov/environment/parks/FortPillow/pdf/history.pdf (accessed 21 Mar 2008)",http://www.tennessee.gov/environment/parks/FortPillow/pdf/history.pdf,,FALSE
fd7cdb21-03cc-4b81-b697-86043f0b00da,,Chalmers,,James,Ronald,R.,Brigadier General,"In 1861 Chalmers was appointed as colonel of the 9th Mississippi Infantry. For the first year he served in Florida. In February 1862 he was promoted to brigadier general and moved to Tennessee. He fought at the Battle of Shiloh. He participated in the invasion of Kentucky and at the Battle of Murfreesboro. In November 1862, at the Battle of Munfordville, Kentucky, he distinguished himself with his demand for the surrender of the Union garrison.  Transferring to the cavalry under General Nathan B. Forrest, Chalmers served in North Mississippi, Kentucky, and in west Tennessee.  In November 1863 he led a cavalry division into action at Colliersville, Tennessee. In the following spring in April 1864, he commanded the Confederate force on the field in the attack on Fort Pillow, Tennessee. Finally, he participated in the 1864 campaign against Nashville.","K. Singel, 03/14/2008 ; GENERALS IN GRAY (1987) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/23/2010.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000272,http://www.alexandria.lib.va.us/lhsc_online_exhibits/generals/chalmers.html,FALSE
7171c4f3-6a55-4070-a7c9-86cf6fd8c183,,Gibson,,Randall,Lee,L.,Brigadier General,"In August 1861, Gibson received his commission as a colonel in 13th Louisiana Infantry. He led his command into action at the Battle of Shiloh and then the Kentucky campaign. Gibson participated in the Battle of Chickamauga before marching to Atlanta. For his participation in the Atlanta campaign, and the subsequent invasion of Tennessee, he received a promotion to brigadier general in January 1864. His final service was in the defense of Spanish Fort, in Mobile, Alabama.","K. Singel, 03/17/2008 ; GENERALS IN GRAY (1987) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/19/2010.",,,FALSE
e67c505b-abe0-41ce-b973-86e10b876dc1,,Gist,,William,,H,,"William Gist began his political career in 1840 when he was elected to the House of Representatives. He then served as a Senator for South Carolina and would become Governor of that state in 1858. Gist was known as a strong supporter of ""States' Rights"" and supported secession when Abraham Lincoln was elected president in 1860. “The only alternative left, in my judgment, is the secession of South Carolina from the Federal Union,” Gist would exclaim. He would resign as Governor in 1860 but would remain involved with South Carolina politics for the duration of the Civil War.","J. Rizzo, 8/28/2008; http://www.knowitall.org/sandlapper/winter2003/edited/53-56.pdf; Revised Jared Frederick 8/22/10",http://www.knowitall.org/sandlapper/winter2003/edited/53-56.pdf,,FALSE
44032864-985e-41f7-bd80-86e2cbc8e556,,Buel,,James,,T.,Lieutenant Colonel,"At the Battle of Independence on August 11, 1862, Colonel J.T. Hughes’s Confederate force, including William Quantrill, attacked Independence, Missouri. Lieutenant Colonel Buel, as commander of the garrison, was forced to surrender the town.","K.Singel, 03/07/2008 ; ABPP BATTLE SUMMARIES (1997)",,,FALSE
2306a312-6705-4e62-893d-8789639a1555,,French,,Samuel,Gibbs,G.,Brigadier General,"In 1861, French originally served as a chief of ordnance for the state of Mississippi before he was appointed to brigadier general in October. He received a promotion to major general in August 1862. He served in Virginia and North Carolina before he was sent to Jackson, Mississippi, and transferred to the Army of Tennessee. In October 1864, he commanded the Confederate forces in the Battle of Allatoona in Georgia, which resulted in a Union victory. In the same campaign, he led his division at the Battle of Nashville in December 1864, which resulted in another Union victory. Shortly after, he was relieved from duty for an eye infection. He returned to service at Mobile, Alabama, and he served until the surrender in April 1865.","K. Singel, 03/05/2008 ; ABPP BATTLE SUMMARIES (1997) ; GENERALS IN GRAY (1959)",http://books.google.com/books?id=wV7QOSrhH6MC&dq=%22two+wars%22+french,http://www.evhsonline.org/allatoona/index.shtml,FALSE
8a40e4c9-95b3-4f84-8818-8868164cfd08,,Carver,,George,Washington,W.,,"Born the son of slaves on or around July 12, 1864, in Missouri, Carver became one of the nation's most famous agricultural scientists. He gained an international reputation during his career at Tuskegee University.","K. Engel, 12/09/2010, http://www.lib.iastate.edu/spcl/gwc/bio.html",http://www.lib.iastate.edu/spcl/gwc/bio.html,http://www.kshs.org/kansapedia/george-washington-carver/12004,FALSE
f06a78fa-f99c-4b7e-bea7-89aa4829c315,,Stone,,Charles,Pomeroy,P.,Brigadier General,"In 1861, Stone received the rank of inspector general of DC militia due to his status as a veteran of the Mexican War. In May 1861 he was appointed colonel of the Fourth Regular Infantry. In May 1861 he was appointed brigadier general in command of  a brigade in the Shenandoah Valley during First Manassas, and Ball's Bluff. However, in February 1862 he was arrested as a scapegoat for Ball's Bluff and released without explanation. In August 1862, after nine months posted to the Department of the Gulf, he resigned from service in the U.S. Army.","K. Singel, 02/11/2008 ; ABPP BATTLE SUMMARIES (1997); GENERALS IN BLUE (1992) ; edited by J. Phillips, 8/23/2010.",,,FALSE
a00878bd-2d7a-4021-8a5a-89b4f26b4b9a,,Ellet,Jr.,Charles,,,Colonel,"In 1861, Ellet joined the Union Army, with his brother, Alfred Ellet, as a civil engineer and a colonel. He was made responsible for developing the United States Ram Fleet as the colonel of engineers. He was mortally wounded during the Battle of Memphis while on board Queen of the West. He died fifteen days later.","K. Singel, 02/13/2008 ; ABPP BATTLE SUMMARIES (1997); http://civilwarstudies.org/articles/Vol_5/charlesellet.htm ; edited by J. Phillips, 8/22/2010.",http://civilwarstudies.org/articles/Vol_5/charlesellet.htm,,FALSE
135f4732-a9b3-4a23-a530-8a6e922812c6,,Jones,,Catesby,Roger,R.,Lieutenant,"In 1861, Jones resigned his rank in the U.S. Navy join the Confederate Navy as a Lieutenant. From 1861 to 1862, he was employed in converting the steam frigate Merrimack into an ironclad. He became the Executive Officer of the ship when she was commissioned as C.S.S. Virginia. He temporarily took command of the ship in 1862 during her battle with the U.S.S. Monitor. Later in 1862, he commanded a shore battery at Drewry's Bluff, on the James River, and the gunboat Chattahoochee while she was under construction at Columbus, Georgia. In April 1863, he received a promotion to Commander, and he was sent to Alabama. For the rest of the Civil War, he supervised the manufacture of badly-needed heavy guns for the Confederate armed forces.","K. Singel, 02/11/2008 ; ABPP BATTLE SUMMARIES (1997) ; SIFAKIS (1988) ; http://cssvirginia.org/vacsn4/original/jc74shsp.htm",http://cssvirginia.org/vacsn4/original/jc74shsp.htm,http://www.history.navy.mil/photos/pers-us/uspers-j/ca-jones.htm,FALSE
7c8a3879-d97a-43e5-91db-8a9ac6338f68,,Jackson,,William,Hicks,H.,Brigadier General,"In May 1861, Jackson joined the Confederate service as a captain of artillery. He was wounded at the Battle of Belmont, Missouri, and returned to service with a promotion to colonel of the 1st Tennessee Infantry. The capture of Holly Springs led to his subsequent promotion to brigadier general in December 1862. He served in the Vicksburg campaign, and in the invasion of Tennessee before the end of the war.","K. Singel, 03/17/2008 ; GENERALS IN GRAY (1987) ; ABPP BATTLE SUMMARIES (1997)",,,FALSE
527cac5e-5a21-4c97-8896-8aaaa729d02a,,Lincoln,,Abraham,,,,"Abraham Lincoln was born on February 12, 1809, in a small log cabin in Hardin County, Kentucky.  Lincoln's father moved the family to Indiana, and subsequently to Illinois. A year later, Lincoln would leave his family and move to New Salem, Illinois. He was a captain in the Black Hawk War, spent eight years in the Illinois legislature, and rode the circuit of courts as a lawyer throughout Illinois. From 1847 to 1849, Lincoln served in the House of Representatives but decided not to run again and instead returned to his law practice. The Kansas-Nebraska Act in 1854 propelled him back into politics. In 1858, he ran for the United States Senate as a Republican against the well-known Stephen A. Douglas. The two men engaged in seven campaign debates throughout Illinois. Although Lincoln lost the election, he gained popularity through this series of debates. In 1860 the Republican Party nominated Lincoln as its nominee for President. Although he was not on the ballot in the Southern states, Lincoln won the election. In response to this event,  seven states seceded. Following the military victory at Antietam, he signed the Emancipation Proclamation freeing all the slaves of the rebellious states on January 1, 1863. War came to  a close with the surrender of Confederate Army of Northern Virginia at Appomattox Court House on April 9, 1865.   On April 14, Lincoln was shot at Ford's Theater by John Wilkes Booth, and declared dead at 7:22 a.m. the following morning. His body was carried by train through numerous Northern states so that people could pay their final respects to the fallen president. He was buried in Springfield, Illinois.","J. Rizzo, 10/30/2008; http://sc94.ameslab.gov/TOUR/alincoln.html ; edited by J. Phillips, 8/19/2010.",http://sc94.ameslab.gov/TOUR/alincoln.html,http://www.whitehouse.gov/history/presidents/al16.html,FALSE
e1165280-895c-4087-aba6-8ad5ab968075,,McGowan,,Samuel,,,General,"Samuel McGowan was a lawyer in South Carolina before the war. He enlisted into the army for the Mexican American War. When South Carolina seceded from the Union, McGowan accepted a commission as brigadier General of state troops. McGowan would be in action for many of the battles in the eastern theatre of the war, and he would be wounded four different times. He would survive his wounds and was paroled after Appomattox. After the war McGowan returned to his law practice and in 1878 again attained his seat in the state legislature. He would live until August 9, 1897.","J. Rizzo, 9/11/2008;  GENERALS IN GRAY (1987)",,,FALSE
06b8daf9-11b4-4e8b-9af4-8adaaa9b1d9c,,Robertson,,Beverly,Holcombe,H.,Brigadier General,"Robertson joined the Confederate Army in August 1861. He became a colonel in the Fourth Virginia Cavalry in November 1861, followed by a promotion to brigadier general in June 1862. He served initially under Stuart in northern Virginia and on the Peninsula before being transferred to the Valley. He fought at the battles of Cedar Mountain and Second Manassas. In October 1862, he was transferred to North Carolina. He returned North during the Gettysburg campaign, but due to poor performance, he spent his last year in the army serving in South Carolina during the approach of Sherman.","K. Singel, 02/11/2008 ; GENERALS IN GRAY (1959) ; SIFAKIS (1988) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/19/2010.",http://aotw.org/officers.php?officer_id=1089,http://www.lbdb.com/TMDisplayLeader.cfm?PID=1699,FALSE
5b51e04f-3b86-4ef8-bcb1-8ae343e3985e,,Bloodgood,,Edward,,,Lieutenant Colonel,"In 1863, Bloodgood was serving as a lieutenant colonel in the 22nd Wisconsin Infantry, in the Middle Tennessee Operations. With a small detachment, he was given command of 400 men at Brentwood, a station on the Nashville & Decatur Railroad. On the morning of March 25, 1863, Confederate Brigadier General, Nathan B. Forrest, approached the town. Forrest demanded surrender, however, Bloodgood refused. Within a half hour, Forrest had  surrounded the Federals with a large force. Bloodgood decided to surrender.","K. Singel, 02/15/2008 ; WELCHER & LIGGET (1999) ; ABPP BATTLE SUMMARIES (1997)",http://www.brentwood-tn.org/history/Downloads/CivilWar1.pdf,http://tennesseeencyclopedia.net/imagegallery.php?EntryID=B082a,FALSE
e40d06fb-a659-4f50-add2-8aebb8d9156b,,Vandever,,William,,,,"In September 1861 Vandever mustered in as colonel of the Ninth Regiment Iowa Infantry, but he never officially resigned his seat in Congress as representative of Iowa. In 1862 he was promoted to brigadier general. In May 1863 he commanded the Union forces at Chalk's Bluff, Arkansas, when he achieved a strategic Union victory by pursuing the Confederates in their withdrawal from Missouri, which forced an end to the Confederate offensive. He was brevetted a major general in 1865.","K. Singel, 02/27/2008 ; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/23/2010.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000031,http://books.google.com/books?id=8RJCAAAAIAAJ&pg=PA146&dq=william+vandever,FALSE
d9be222b-a8f1-4cd4-b0df-8b337109ed81,,Brown,,Jason,,,,"Jason Brown was the son of abolitionist John Brown.  He was falsely arrested and brutally beaten for his supposed participation in the Pottawatomie Massacre where several pro-slavery settlers were murdered by John Brown and his companions.  This prompted the Battle of Black Jack on June 2, 1856, after which he was freed in a prisoner exchange.  He fought in the Battle of Osawatomie.","M. Nickels, 08/21/2007; http://www.territorialkansasonline.org/ ; http://www.kancoll.org/; Revised Jared Frederick 8/22/10",http://www.territorialkansasonline.org/cgiwrap/imlskto/index.php?SCREEN=show_document&SCREEN_FROM=border&document_id=102547&FROM_PAGE=&topic_id=75,http://www.kancoll.org/books/cutler/miami/miami-co-p2.html,FALSE
de25d737-0ff7-48a5-8703-8c7aa4182fdd,,Johnson,,Edward,,,Colonel,"In 1861, Johnson resigned from the U.S. Army to join the Confederate service as colonel of the 12th Georgia Infantry. In December, he was promoted to brigadier general following his service in command at Camp Allegheny. He led the ""Stonewall"" division in the Valley campaign of 1862 where he was wounded. In February 1863 he received his appointment as major general. He served at Gettysburg, and the Wilderness. At Spotsylvania Courthouse, he was captured, and subsequently re-entered service after his exchange in the Tennessee campaign. He was captured for the second time at the Battle of Nashville but not released until July 1865.","K. Singel, 02/15/2008 ; GENERALS IN GRAY (1959) ; SIFAKIS (1988) ; CLEMMER (2004) ; edited by J. Phillips, 8/23/2010.",http://www.fsu.edu/~ewoodwar/bio.html,,FALSE
58e66a54-b9b1-44c5-8f83-8cf7387848ac,,Hopkins,,Charles,,F.,Lieutenant Colonel,"Hopkins was mustered in as a private in Company I, First New Jersey Volunteer Infantry in 1861. In 1862, he was promoted to corporal. At the Battle of Gaines Mill, he carried a severely wounded comrade to safety while under fire. He was twice wounded while performing this brave act, and returned to the battle line. For this act, he was awarded the Confederate Medal of Honor in 1892.  In 1863, he was captured, and spent part of his imprisonment at Andersonville. He was discharged in 1865.","K. Singel, 03/25/2008 ; ABPP BATTLE SUMMARIES (1997) ;  KENNEDY (1998) ; http://www.history.army.mil/html/moh/civwaral.html (accessed 25 Mar 2008) ; http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=6237 (25 Mar 2008)",http://www.history.army.mil/html/moh/civwaral.html,,FALSE
ee339dec-5e92-4f02-8485-8e637b1d1cbd,,Wood,,John,,P.,,"He was a proslavery marshal who tried unsuccessfully to capture John Brown at the Battle of the Spurs, January 29, 1859.","M. Nickels, 08/21/2007; http://www.territorialkansasonline.org/ ; edited by J. Phillips, 8/23/2010.",http://www.territorialkansasonline.org/cgiwrap/imlskto/index.php?SCREEN=show_document&SCREEN_FROM=border&document_id=103061&FROM_PAGE=&topic_id=78,,FALSE
0d613f5d-3504-48ea-ab91-8e807307e7f9,,Porter,,Joseph,,C.,Colonel,"At the Battle of Kirksville, Missouri, Colonel Porter and his Confederate Missouri brigade of 2,500 men were pursued by Union forces until he tried to hide his men in the town of Kirksville. Before noon on August 6, 1862, the Union commander attacked the town. After almost three hours of fighting, the Yankees secured the town, captured numerous prisoners, and chased the others away. Three days later, another Union force met and finished the work begun at Kirksville, destroying Porter’s command.  A few months later, in January 1863, Porter is distinguished for his participation in the Battle of Hartville, Missouri. He died due to wounds sustained in this action.","K. Singel, 05/02/2008 ; ABPP BATTLE SUMMARIES (1997) ; MUDD (1992)",,,FALSE
